Id,ProjectId,NrDataId,ExtraId,CatchNo,EnvQuantity,CenterEnv,TotalEnv,Env,SerialNumber,BookletSerial,CenterCode,Route,NodalSortModified,CenterSortModified,RouteSortModified,NodalCodeRef,RouteRef,CreatedAt,UploadBatch
697,138,NULL,1,9060,20,20,5,5/5,697,23921-23940,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637463",1
698,138,NULL,2,9060,20,1,1,1/1,698,23941-23960,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.637468",1
699,138,1474544,NULL,9061,20,1,1,1/1,699,23961-23980,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637474",1
700,138,NULL,1,9061,20,1,5,1/5,700,23981-24000,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637478",1
701,138,NULL,1,9061,20,2,5,2/5,701,24001-24020,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637483",1
702,138,NULL,1,9061,20,3,5,3/5,702,24021-24040,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637489",1
703,138,NULL,1,9061,20,4,5,4/5,703,24041-24060,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637494",1
704,138,NULL,1,9061,20,5,5,5/5,704,24061-24080,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637520",1
705,138,1474545,NULL,9061,20,1,1,1/1,705,24081-24100,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637526",1
706,138,NULL,1,9061,20,6,5,1/5,706,24101-24120,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637529",1
707,138,NULL,1,9061,20,7,5,2/5,707,24121-24140,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637535",1
708,138,NULL,1,9061,20,8,5,3/5,708,24141-24160,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637540",1
709,138,NULL,1,9061,20,9,5,4/5,709,24161-24180,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637546",1
710,138,NULL,1,9061,20,10,5,5/5,710,24181-24200,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637551",1
711,138,1474547,NULL,9061,20,1,1,1/1,711,24201-24220,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637557",1
712,138,NULL,1,9061,20,11,5,1/5,712,24221-24240,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637560",1
713,138,NULL,1,9061,20,12,5,2/5,713,24241-24260,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637566",1
714,138,NULL,1,9061,20,13,5,3/5,714,24261-24280,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637571",1
715,138,NULL,1,9061,20,14,5,4/5,715,24281-24300,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637577",1
716,138,NULL,1,9061,20,15,5,5/5,716,24301-24320,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637582",1
717,138,1474546,NULL,9061,20,1,1,1/1,717,24321-24340,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637588",1
718,138,NULL,1,9061,20,16,5,1/5,718,24341-24360,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.637590",1
719,138,NULL,1,9061,20,17,5,2/5,719,24361-24380,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.637596",1
720,138,NULL,1,9061,20,18,5,3/5,720,24381-24400,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.637601",1
721,138,NULL,1,9061,20,19,5,4/5,721,24401-24420,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.637606",1
722,138,NULL,1,9061,20,20,5,5/5,722,24421-24440,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.637612",1
723,138,1474548,NULL,9061,20,1,1,1/1,723,24441-24460,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637618",1
724,138,NULL,1,9061,20,21,5,1/5,724,24461-24480,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637621",1
725,138,NULL,1,9061,20,22,5,2/5,725,24481-24500,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637626",1
726,138,NULL,1,9061,20,23,5,3/5,726,24501-24520,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637632",1
727,138,NULL,1,9061,20,24,5,4/5,727,24521-24540,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637637",1
728,138,NULL,1,9061,20,25,5,5/5,728,24541-24560,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.637643",1
729,138,NULL,2,9061,20,1,1,1/1,729,24561-24580,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.637648",1
730,138,1474549,NULL,9064,20,1,1,1/1,730,24581-24600,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637655",1
731,138,NULL,1,9064,20,1,5,1/5,731,24601-24620,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637658",1
732,138,NULL,1,9064,20,2,5,2/5,732,24621-24640,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637663",1
733,138,NULL,1,9064,20,3,5,3/5,733,24641-24660,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637669",1
734,138,NULL,1,9064,20,4,5,4/5,734,24661-24680,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637674",1
735,138,NULL,1,9064,20,5,5,5/5,735,24681-24700,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637680",1
736,138,1474550,NULL,9064,20,1,1,1/1,736,24701-24720,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637686",1
737,138,NULL,1,9064,20,6,5,1/5,737,24721-24740,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637689",1
738,138,NULL,1,9064,20,7,5,2/5,738,24741-24760,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637695",1
739,138,NULL,1,9064,20,8,5,3/5,739,24761-24780,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637700",1
740,138,NULL,1,9064,20,9,5,4/5,740,24781-24800,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637705",1
741,138,NULL,1,9064,20,10,5,5/5,741,24801-24820,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637711",1
742,138,NULL,2,9064,20,1,1,1/1,742,24821-24840,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.637717",1
743,138,1474551,NULL,9065,20,1,1,1/1,743,24841-24860,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637723",1
744,138,NULL,1,9065,20,1,5,1/5,744,24861-24880,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637740",1
745,138,NULL,1,9065,20,2,5,2/5,745,24881-24900,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637746",1
746,138,NULL,1,9065,20,3,5,3/5,746,24901-24920,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637751",1
747,138,NULL,1,9065,20,4,5,4/5,747,24921-24940,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637757",1
748,138,NULL,1,9065,20,5,5,5/5,748,24941-24960,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637762",1
749,138,1474552,NULL,9065,20,1,1,1/1,749,24961-24980,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637768",1
750,138,NULL,1,9065,20,6,5,1/5,750,24981-25000,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637771",1
751,138,NULL,1,9065,20,7,5,2/5,751,25001-25020,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637776",1
752,138,NULL,1,9065,20,8,5,3/5,752,25021-25040,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637781",1
753,138,NULL,1,9065,20,9,5,4/5,753,25041-25060,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637787",1
754,138,NULL,1,9065,20,10,5,5/5,754,25061-25080,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637792",1
755,138,NULL,2,9065,20,1,1,1/1,755,25081-25100,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.637797",1
756,138,1474553,NULL,9086,20,1,1,1/1,756,25101-25120,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637803",1
757,138,NULL,1,9086,20,1,5,1/5,757,25121-25140,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637807",1
758,138,NULL,1,9086,20,2,5,2/5,758,25141-25160,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637812",1
759,138,NULL,1,9086,20,3,5,3/5,759,25161-25180,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637817",1
760,138,NULL,1,9086,20,4,5,4/5,760,25181-25200,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637823",1
761,138,NULL,1,9086,20,5,5,5/5,761,25201-25220,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.637828",1
762,138,1474554,NULL,9086,20,1,1,1/1,762,25221-25240,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637876",1
763,138,NULL,1,9086,20,6,5,1/5,763,25241-25260,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637884",1
764,138,NULL,1,9086,20,7,5,2/5,764,25261-25280,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637897",1
765,138,NULL,1,9086,20,8,5,3/5,765,25281-25300,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637907",1
766,138,NULL,1,9086,20,9,5,4/5,766,25301-25320,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637918",1
767,138,NULL,1,9086,20,10,5,5/5,767,25321-25340,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.637928",1
768,138,1474556,NULL,9086,20,1,1,1/1,768,25341-25360,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.637970",1
769,138,NULL,1,9086,20,11,5,1/5,769,25361-25380,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637975",1
770,138,NULL,1,9086,20,12,5,2/5,770,25381-25400,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637985",1
771,138,NULL,1,9086,20,13,5,3/5,771,25401-25420,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.637994",1
772,138,NULL,1,9086,20,14,5,4/5,772,25421-25440,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638003",1
773,138,NULL,1,9086,20,15,5,5/5,773,25441-25460,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638012",1
774,138,1474555,NULL,9086,20,1,1,1/1,774,25461-25480,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638021",1
775,138,NULL,1,9086,20,16,5,1/5,775,25481-25500,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.638027",1
776,138,NULL,1,9086,20,17,5,2/5,776,25501-25520,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.638037",1
777,138,NULL,1,9086,20,18,5,3/5,777,25521-25540,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.638047",1
778,138,NULL,1,9086,20,19,5,4/5,778,25541-25560,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.638057",1
779,138,NULL,1,9086,20,20,5,5/5,779,25561-25580,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.638067",1
780,138,1474557,NULL,9086,20,1,1,1/1,780,25581-25600,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638077",1
781,138,NULL,1,9086,20,21,5,1/5,781,25601-25620,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638083",1
782,138,NULL,1,9086,20,22,5,2/5,782,25621-25640,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638095",1
783,138,NULL,1,9086,20,23,5,3/5,783,25641-25660,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638138",1
784,138,NULL,1,9086,20,24,5,4/5,784,25661-25680,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638149",1
785,138,NULL,1,9086,20,25,5,5/5,785,25681-25700,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638157",1
786,138,NULL,2,9086,20,1,1,1/1,786,25701-25720,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.638163",1
787,138,1474558,NULL,9087,20,1,1,1/1,787,25721-25740,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638170",1
788,138,NULL,1,9087,20,1,5,1/5,788,25741-25760,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638173",1
789,138,NULL,1,9087,20,2,5,2/5,789,25761-25780,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638179",1
790,138,NULL,1,9087,20,3,5,3/5,790,25781-25800,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638184",1
791,138,NULL,1,9087,20,4,5,4/5,791,25801-25820,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638189",1
792,138,NULL,1,9087,20,5,5,5/5,792,25821-25840,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638195",1
793,138,1474559,NULL,9087,20,1,1,1/1,793,25841-25860,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638201",1
794,138,NULL,1,9087,20,6,5,1/5,794,25861-25880,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638204",1
795,138,NULL,1,9087,20,7,5,2/5,795,25881-25900,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638210",1
796,138,NULL,1,9087,20,8,5,3/5,796,25901-25920,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638215",1
797,138,NULL,1,9087,20,9,5,4/5,797,25921-25940,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638220",1
798,138,NULL,1,9087,20,10,5,5/5,798,25941-25960,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638226",1
799,138,NULL,2,9087,20,1,1,1/1,799,25961-25980,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.638232",1
800,138,1474560,NULL,9088,20,1,1,1/1,800,25981-26000,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638237",1
801,138,NULL,1,9088,20,1,5,1/5,801,26001-26020,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638241",1
802,138,NULL,1,9088,20,2,5,2/5,802,26021-26040,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638246",1
803,138,NULL,1,9088,20,3,5,3/5,803,26041-26060,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638251",1
804,138,NULL,1,9088,20,4,5,4/5,804,26061-26080,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638257",1
805,138,NULL,1,9088,20,5,5,5/5,805,26081-26100,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.638266",1
806,138,NULL,2,9088,20,1,1,1/1,806,26101-26120,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.638275",1
807,138,1474561,NULL,9092,20,1,1,1/1,807,26121-26140,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638285",1
808,138,NULL,1,9092,20,1,5,1/5,808,26141-26160,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638291",1
809,138,NULL,1,9092,20,2,5,2/5,809,26161-26180,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638300",1
810,138,NULL,1,9092,20,3,5,3/5,810,26181-26200,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638308",1
811,138,NULL,1,9092,20,4,5,4/5,811,26201-26220,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638313",1
812,138,NULL,1,9092,20,5,5,5/5,812,26221-26240,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638318",1
813,138,1474562,NULL,9092,20,1,1,1/1,813,26241-26260,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638325",1
814,138,NULL,1,9092,20,6,5,1/5,814,26261-26280,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638328",1
815,138,NULL,1,9092,20,7,5,2/5,815,26281-26300,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638334",1
816,138,NULL,1,9092,20,8,5,3/5,816,26301-26320,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638339",1
817,138,NULL,1,9092,20,9,5,4/5,817,26321-26340,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638345",1
818,138,NULL,1,9092,20,10,5,5/5,818,26341-26360,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638350",1
819,138,NULL,2,9092,20,1,1,1/1,819,26361-26380,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.638355",1
820,138,1474563,NULL,9108,20,1,1,1/1,820,26381-26400,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638362",1
821,138,NULL,1,9108,20,1,5,1/5,821,26401-26420,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638365",1
822,138,NULL,1,9108,20,2,5,2/5,822,26421-26440,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638381",1
823,138,NULL,1,9108,20,3,5,3/5,823,26441-26460,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638388",1
824,138,NULL,1,9108,20,4,5,4/5,824,26461-26480,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638393",1
825,138,NULL,1,9108,20,5,5,5/5,825,26481-26500,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638399",1
826,138,NULL,2,9108,20,1,1,1/1,826,26501-26520,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.638404",1
827,138,1474564,NULL,9115,20,1,1,1/1,827,26521-26540,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638411",1
828,138,NULL,1,9115,20,1,5,1/5,828,26541-26560,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638414",1
829,138,NULL,1,9115,20,2,5,2/5,829,26561-26580,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638420",1
830,138,NULL,1,9115,20,3,5,3/5,830,26581-26600,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638425",1
831,138,NULL,1,9115,20,4,5,4/5,831,26601-26620,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638431",1
832,138,NULL,1,9115,20,5,5,5/5,832,26621-26640,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638436",1
833,138,NULL,2,9115,20,1,1,1/1,833,26641-26660,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.638442",1
834,138,1474565,NULL,9117,20,1,1,1/1,834,26661-26680,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638448",1
835,138,NULL,1,9117,20,1,5,1/5,835,26681-26700,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638452",1
836,138,NULL,1,9117,20,2,5,2/5,836,26701-26720,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638457",1
837,138,NULL,1,9117,20,3,5,3/5,837,26721-26740,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638463",1
838,138,NULL,1,9117,20,4,5,4/5,838,26741-26760,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638468",1
839,138,NULL,1,9117,20,5,5,5/5,839,26761-26780,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638473",1
840,138,NULL,2,9117,20,1,1,1/1,840,26781-26800,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.638479",1
841,138,1474566,NULL,9125,20,1,1,1/1,841,26801-26820,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638485",1
842,138,NULL,1,9125,20,1,5,1/5,842,26821-26840,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638488",1
843,138,NULL,1,9125,20,2,5,2/5,843,26841-26860,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638494",1
844,138,NULL,1,9125,20,3,5,3/5,844,26861-26880,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638499",1
845,138,NULL,1,9125,20,4,5,4/5,845,26881-26900,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638505",1
846,138,NULL,1,9125,20,5,5,5/5,846,26901-26920,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638510",1
847,138,1474567,NULL,9125,20,1,1,1/1,847,26921-26940,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638516",1
848,138,NULL,1,9125,20,6,5,1/5,848,26941-26960,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638519",1
849,138,NULL,1,9125,20,7,5,2/5,849,26961-26980,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638525",1
850,138,NULL,1,9125,20,8,5,3/5,850,26981-27000,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638530",1
851,138,NULL,1,9125,20,9,5,4/5,851,27001-27020,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638536",1
852,138,NULL,1,9125,20,10,5,5/5,852,27021-27040,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638541",1
853,138,1474568,NULL,9125,20,1,1,1/1,853,27041-27060,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638547",1
854,138,NULL,1,9125,20,11,5,1/5,854,27061-27080,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638551",1
855,138,NULL,1,9125,20,12,5,2/5,855,27081-27100,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638556",1
856,138,NULL,1,9125,20,13,5,3/5,856,27101-27120,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638562",1
857,138,NULL,1,9125,20,14,5,4/5,857,27121-27140,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638567",1
858,138,NULL,1,9125,20,15,5,5/5,858,27141-27160,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.638573",1
859,138,NULL,2,9125,20,1,1,1/1,859,27161-27180,"University Extra",NULL,100000,100000,10000,2208,NULL,"2026-03-11 19:35:22.638578",1
860,138,1474569,NULL,9126,20,1,1,1/1,860,27181-27200,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638584",1
861,138,NULL,1,9126,20,1,5,1/5,861,27201-27220,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638588",1
862,138,NULL,1,9126,20,2,5,2/5,862,27221-27240,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638601",1
863,138,NULL,1,9126,20,3,5,3/5,863,27241-27260,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638608",1
864,138,NULL,1,9126,20,4,5,4/5,864,27261-27280,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638613",1
865,138,NULL,1,9126,20,5,5,5/5,865,27281-27300,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.638619",1
866,138,1474570,NULL,9126,20,1,1,1/1,866,27301-27320,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.638625",1
867,138,NULL,1,9126,20,6,5,1/5,867,27321-27340,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638628",1
868,138,NULL,1,9126,20,7,5,2/5,868,27341-27360,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638634",1
869,138,NULL,1,9126,20,8,5,3/5,869,27361-27380,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638640",1
870,138,NULL,1,9126,20,9,5,4/5,870,27381-27400,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.638645",1
